General Standards,Remarks,Test Case ID,Title,Project Initiative,Priority,Automatability,Automation Status,Testing Type,Status,Testing Phase,Pre Conditions,Test Steps,Expected Result
Failed,Automation Status = None,C491004,TRIBE14-8862[BE] 005[ID Type] Verify that the Alien Employment Permit ID Type is visible in Trackings Page via L1-L3 in CRP Management,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. User should have  Gcash app
2. User should have access to Jarvis Portal
3. Login to Jarvis
4. Go to CRP Management
5. Enter Mobile Number
6. Click Search
7. Click Create CRP
8. Fill up All Basic Information
9. KYC Level Full
10. Select ID Alien Employment Permit
11. Submit Application
12. Go to Queue - Portal
13. Search submit mobile number
14. Check Details and ID type then Approved
15. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
16. Tracking Number Inspect element and check the ID number
17. Check Details and ID type from CRP Management and Acct. Maintenance",Alien Employment Permit ID Type Should be visible in Trackings Page
Failed,Automation Status = None,C491005,TRIBE14-8862[BE] 006[ID Type] Verify that the Diplomat ID ID Type is visible in Trackings Page via L1-L3 in CRP Management,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. User should have  Gcash app
2. User should have access to Jarvis Portal
3. Login to Jarvis
4. Go to CRP Management
5. Enter Mobile Number
6. Click Search
7. Click Create CRP
8. Fill up All Basic Information
9. KYC Level Full
10. Select ID Type Diplomat ID
11. Submit Application
12. Go to Queue - Portal
13. Search submit mobile number
14. Check Details and ID type then Approved
15. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
16. Tracking Number Inspect element and check the ID number
17. Check Details and ID type from CRP Management and Acct. Maintenance",Diplomat ID ID Type Should be visible in Trackings Page
Failed,Automation Status = None,C491006,TRIBE14-8862[BE] 007[ID Type] Verify that the Special Resident Retiree's Visa (SRRV) ID Type is visible in Trackings Page via L3-L3 in CRP Management,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. User should have  Gcash app
2. User should have access to Jarvis Portal
3. Login to Jarvis
4. Go to CRP Management
5. Enter Mobile Number
6. Click Search
7. Click Modify lower Right
8. Fill up All Basic Information
9. KYC Level Full
10. Select ID Type Special Resident Retiree's Visa (SRRV)
11. Submit Application
12. Go to Queue - Portal
13. Search submit mobile number
14. Check Details and ID type then Approved
15. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
16. Tracking Number Inspect element and check the ID number
17. Check Details and ID type from CRP Management and Acct. Maintenance",Special Resident Retiree's Visa (SRRV) ID Type Should be visible in Trackings Page
Failed,Automation Status = None,C491007,TRIBE14-8862[BE] 008[ID Type] Verify that the Alien Employment Permit ID Type is visible in Trackings Page via L3-L3 in CRP Management,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. User should have  Gcash app
2. User should have access to Jarvis Portal
3. Login to Jarvis
4. Go to CRP Management
5. Enter Mobile Number
6. Click Search
7. Click Modify lower Right
8. Fill up All Basic Information
9. KYC Level Full
10. Select ID Alien Employment Permit
11. Submit Application
12. Go to Queue - Portal
13. Search submit mobile number
14. Check Details and ID type then Approved
15. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
16. Tracking Number Inspect element and check the ID number
17. Check Details and ID type from CRP Management and Acct. Maintenance",Alien Employment Permit ID Type Should be visible in Trackings Page
Failed,Automation Status = None,C491008,TRIBE14-8862[BE] 009[ID Type] Verify that the Diplomat ID ID Type is visible in Trackings Page via L3-L3 in CRP Management,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. User should have Gcash app
2. User should have access to Jarvis Portal
3. Login to Jarvis
4. Go to CRP Management
5. Enter Mobile Number
6. Click Search
7. Click Modify lower Right
8. Fill up All Basic Information
9. KYC Level Full
10. Select ID Type Diplomat ID
11. Submit Application
12. Go to Queue - Portal
13. Search submit mobile number
14. Check Details and ID type then Approved
15. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
16. Tracking Number Inspect element and check the ID number
17. Check Details and ID type from CRP Management and Acct. Maintenance",Diplomat ID ID Type should be visible in Should be visible in Trackings Page
Failed,Automation Status = None,C491018,TRIBE14-8862[BE] 019[Batch  Modify Approved] Verify that the Jarvis user can approve uploaded Batch Modify CSV with no error for Special Resident Retiree's Visa (SRRV),2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. Prepared a batch Modify File
2. User should have Gcash app
3. User should have access to Jarvis Portal
4. Prepared a batch file with informarion of Special Resident Retiree's Visa (SRRV) ID Type
5. Go to Batch Modify Sheet
6. Input your correct details
7. id_name column input SRRV CSV value(id_name) for  Special Resident Retiree's Visa (SRRV)
8. download the file to .CSV file
9. In seprate file need to change the file name of image to same number from CSV file
10. compress the file select all the file from folder then right click send to compressed zipped folder
11. Login to Jarvis Portal
12. Go to Batch Engine
13. Click Modify Batch button
14. Select Batch Type
15. Drag File to Field
16. Click Upload button
17. Click X to close window
18. Check if Batch Request is in the Batch Engine List 9.Check Details and ID type then Approved
19. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
20. Tracking Number Inspect element and check the ID number
21. Check Details and ID type from CRP Management and Acct. Maintenance",Jarvis user should able approve uploaded Batch Modify CSV with no error for Special Resident Retiree's Visa (SRRV)
Failed,Automation Status = None,C491019,TRIBE14-8862[BE] 020[Batch  Modify Approved] Verify that the Jarvis user can approve uploaded Batch Modify CSV with no error for Alien Employment Permit,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. Prepared a batch Modify File
2. User should have Gcash app
3. User should have access to Jarvis Portal
4. Prepared a batch file with informarion of Alien Employment Permit ID Type
5. Go to Batch Modify Sheet
6. Input your correct details
7. id_name column input AEP CSV value(id_name) for Alien Employment Permit
8. download the file to .CSV file
9. In seprate file need to change the file name of image to same number from CSV file
10. compress the file select all the file from folder then right click send to compressed zipped folder
11. Login to Jarvis Portal
12. Go to Batch Engine
13. Click Modify Batch button
14. Select Batch Type
15. Drag File to Field
16. Click Upload button
17. Click X to close window
18. Check if Batch Request is in the Batch Engine List 9.Check Details and ID type then Approved
19. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
20. Tracking Number Inspect element and check the ID number
21. Check Details and ID type from CRP Management and Acct. Maintenance",Jarvis user should able to approve uploaded Batch Modify CSV with no error for Alien Employment Permit
Failed,Automation Status = None,C491020,TRIBE14-8862[BE] 021[Batch  Modify Approved] Verify that the Jarvis user can approve uploaded Batch Modify CSV with no error for Diplomat ID,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. Prepared a batch Modify File
2. User should have Gcash app
3. User should have access to Jarvis Portal
4. Prepared a batch file with informarion of  Diplomat ID ID Type
5. Go to Batch Modify Sheet
6. Input your correct details
7. id_name column input Diplomat ID CSV value(id_name) for Diplomat ID
8. download the file to .CSV file
9. In seprate file need to change the file name of image to same number from CSV file
10. compress the file select all the file from folder then right click send to compressed zipped folder
11. Login to Jarvis Portal
12. Go to Batch Engine
13. Click Modify Batch button
14. Select Batch Type
15. Drag File to Field
16. Click Upload button
17. Click X to close window
18. Check if Batch Request is in the Batch Engine List 9.Check Details and ID type then Approved
19. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
20. Tracking Number Inspect element and check the ID number
21. Check Details and ID type from CRP Management and Acct. Maintenance",Jarvis user should able to approve uploaded Batch Modify CSV with no error for Diplomat ID
Failed,Automation Status = None,C491021,TRIBE14-8862[BE] 022[ID Type All Jarvis Queues] Verify that the created profiles display Special Resident Retiree's Visa (SRRV) ID Type and are visible across all relevant Jarvis queues for the Jarvis user,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. Prepared a batch Create File
2. User should have Gcash app
3. User should have access to Jarvis Portal
4. Prepared a batch file with informarion of Special Resident Retiree's Visa (SRRV) ID Type
5. Go to Batch Create Sheet
6. Input your correct details
7. id_name column input SRRV CSV value(id_name) for  Special Resident Retiree's Visa (SRRV)
8. download the file to .CSV file
9. In seprate file need to change the file name of image to same number from CSV file
10. compress the file select all the file from folder then right click send to compressed zipped folder
11. Login to Jarvis Portal
12. Go to Batch Engine
13. Click Create Batch button
14. Select Batch Type
15. Drag File to Field
16. Click Upload button
17. Click X to close window
18. Check if Batch Request is in the Batch Engine List 9.Check Details and ID type then Approved
19. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
20. Tracking Number Inspect element and check the ID number
21. Check Details and ID type from CRP Management and Acct. Maintenance",Created profiles display should be Special Resident Retiree's Visa (SRRV) ID Type and are visible across all relevant Jarvis queues for the Jarvis use
Failed,Automation Status = None,C491022,TRIBE14-8862[BE] 023[ID Type All Jarvis Queues] Verify that the created profiles display Alien Employment Permit ID Type and are visible across all relevant Jarvis queues for the Jarvis use,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. Prepared a batch Create File
2. User should have Gcash app
3. User should have access to Jarvis Portal
4. Prepared a batch file with informarion of Alien Employment Permit ID Type
5. Go to Batch Create Sheet
6. Input your correct details
7. id_name column input AEP CSV value(id_name) for Alien Employment Permit
8. download the file to .CSV file
9. In seprate file need to change the file name of image to same number from CSV file
10. compress the file select all the file from folder then right click send to compressed zipped folder
11. Login to Jarvis Portal
12. Go to Batch Engine
13. Click Create Batch button
14. Select Batch Type
15. Drag File to Field
16. Click Upload button
17. Click X to close window
18. Check if Batch Request is in the Batch Engine List 9.Check Details and ID type then Approved
19. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
20. Tracking Number Inspect element and check the ID number
21. Check Details and ID type from CRP Management and Acct. Maintenance",Created profiles display should be Alien Employment Permit ID Type and are visible across all relevant Jarvis queues for the Jarvis use
Failed,Automation Status = None,C491023,TRIBE14-8862[BE] 024[ID Type All Jarvis Queues] Verify that the created profiles display Diplomat ID ID Type and are visible across all relevant Jarvis queues for the Jarvis use,2025 GRC BAU Enhancements,3,Automatable,,web,New,"Pre-Test, Post-Test, BE Regression, FE Regression",,"1. Prepared a batch Create File
2. User should have Gcash app
3. User should have access to Jarvis Portal
4. Prepared a batch file with informarion of  Diplomat ID ID Type
5. Go to Batch Create Sheet
6. Input your correct details
7. id_name column input Diplomat ID CSV value(id_name) for Diplomat ID
8. download the file to .CSV file
9. In seprate file need to change the file name of image to same number from CSV file
10. compress the file select all the file from folder then right click send to compressed zipped folder
11. Login to Jarvis Portal
12. Go to Batch Engine
13. Click Create Batch button
14. Select Batch Type
15. Drag File to Field
16. Click Upload button
17. Click X to close window
18. Check if Batch Request is in the Batch Engine List 9.Check Details and ID type then Approved
19. Check Details and ID Type from QA View, QA Result and Tracking using Tracking number
20. Tracking Number Inspect element and check the ID number
21. Check Details and ID type from CRP Management and Acct. Maintenance",Created profiles display should be Diplomat ID ID Type and are visible across all relevant Jarvis queues for the Jarvis use
